PERMNO,date,TICKER,RET
90878,03/28/2007,VTI,-0.006545
90878,03/29/2007,VTI,0.002763
90878,03/30/2007,VTI,-0.000565
90878,04/02/2007,VTI,0.002474
90878,04/03/2007,VTI,0.009096
90878,04/04/2007,VTI,0.001048
90878,04/05/2007,VTI,0.002792
90878,04/09/2007,VTI,0.001183
90878,04/10/2007,VTI,0.002781
90878,04/11/2007,VTI,-0.006379
90878,04/12/2007,VTI,0.006559
90878,04/13/2007,VTI,0.003328
90878,04/16/2007,VTI,0.010088
90878,04/17/2007,VTI,0.001573
90878,04/18/2007,VTI,0.000888
90878,04/19/2007,VTI,-0.001842
90878,04/20/2007,VTI,0.008887
90878,04/23/2007,VTI,-0.001965
90878,04/24/2007,VTI,-0.000136
90878,04/25/2007,VTI,0.008895
90878,04/26/2007,VTI,0.000337
90878,04/27/2007,VTI,-0.001077
90878,04/30/2007,VTI,-0.008850
90878,05/01/2007,VTI,0.002270
90878,05/02/2007,VTI,0.007390
90878,05/03/2007,VTI,0.004442
90878,05/04/2007,VTI,0.002948
90878,05/07/2007,VTI,0.001603
90878,05/08/2007,VTI,-0.001000
90878,05/09/2007,VTI,0.003539
90878,05/10/2007,VTI,-0.012575
90878,05/11/2007,VTI,0.009366
90878,05/14/2007,VTI,-0.003004
90878,05/15/2007,VTI,-0.002678
90878,05/16/2007,VTI,0.008593
90878,05/17/2007,VTI,-0.002396
90878,05/18/2007,VTI,0.007473
90878,05/21/2007,VTI,0.002841
90878,05/22/2007,VTI,-0.000126
90878,05/23/2007,VTI,-0.000528
90878,05/24/2007,VTI,-0.010243
90878,05/25/2007,VTI,0.004874
90878,05/29/2007,VTI,0.003987
90878,05/30/2007,VTI,0.008603
90878,05/31/2007,VTI,0.001575
90878,06/01/2007,VTI,0.004062
90878,06/04/2007,VTI,0.001631
90878,06/05/2007,VTI,-0.005081
90878,06/06/2007,VTI,-0.010214
90878,06/07/2007,VTI,-0.019713
90878,06/08/2007,VTI,0.013693
90878,06/11/2007,VTI,0.001204
90878,06/12/2007,VTI,-0.012300
90878,06/13/2007,VTI,0.015618
90878,06/14/2007,VTI,0.007158
90878,06/15/2007,VTI,0.005331
90878,06/18/2007,VTI,-0.001571
90878,06/19/2007,VTI,0.002754
90878,06/20/2007,VTI,-0.013142
90878,06/21/2007,VTI,0.004969
90878,06/22/2007,VTI,-0.008439
90878,06/25/2007,VTI,-0.007041
90878,06/26/2007,VTI,-0.008133
90878,06/27/2007,VTI,0.014774
90878,06/28/2007,VTI,-0.000134
90878,06/29/2007,VTI,-0.002271
90878,07/02/2007,VTI,0.011581
90878,07/03/2007,VTI,0.004301
90878,07/05/2007,VTI,-0.000527
90878,07/06/2007,VTI,0.005538
90878,07/09/2007,VTI,-0.000525
90878,07/10/2007,VTI,-0.013710
90878,07/11/2007,VTI,0.007316
90878,07/12/2007,VTI,0.015121
90878,07/13/2007,VTI,0.002992
90878,07/16/2007,VTI,-0.000713
90878,07/17/2007,VTI,-0.000584
90878,07/18/2007,VTI,-0.002273
90878,07/19/2007,VTI,0.002408
90878,07/20/2007,VTI,-0.008960
90878,07/23/2007,VTI,0.001965
90878,07/24/2007,VTI,-0.017523
90878,07/25/2007,VTI,0.000200
90878,07/26/2007,VTI,-0.023688
90878,07/27/2007,VTI,-0.018810
90878,07/30/2007,VTI,0.014795
90878,07/31/2007,VTI,-0.013689
90878,08/01/2007,VTI,0.005899
90878,08/02/2007,VTI,0.008486
90878,08/03/2007,VTI,-0.025995
90878,08/06/2007,VTI,0.016856
90878,08/07/2007,VTI,0.007529
90878,08/08/2007,VTI,0.015082
90878,08/09/2007,VTI,-0.027149
90878,08/10/2007,VTI,-0.002291
90878,08/13/2007,VTI,0.001948
90878,08/14/2007,VTI,-0.017431
90878,08/15/2007,VTI,-0.013358
90878,08/16/2007,VTI,0.006447
90878,08/17/2007,VTI,0.018221
90878,08/20/2007,VTI,0.002097
90878,08/21/2007,VTI,0.000140
90878,08/22/2007,VTI,0.013949
90878,08/23/2007,VTI,-0.001582
90878,08/24/2007,VTI,0.011712
90878,08/27/2007,VTI,-0.010419
90878,08/28/2007,VTI,-0.020507
90878,08/29/2007,VTI,0.019882
90878,08/30/2007,VTI,-0.002618
90878,08/31/2007,VTI,0.009876
90878,09/04/2007,VTI,0.011626
90878,09/05/2007,VTI,-0.008789
90878,09/06/2007,VTI,0.003001
90878,09/07/2007,VTI,-0.014484
90878,09/10/2007,VTI,-0.004278
90878,09/11/2007,VTI,0.013097
90878,09/12/2007,VTI,0.003420
90878,09/13/2007,VTI,0.003749
90878,09/14/2007,VTI,0.000856
90878,09/17/2007,VTI,-0.005265
90878,09/18/2007,VTI,0.027899
90878,09/19/2007,VTI,0.007233
90878,09/20/2007,VTI,-0.006061
90878,09/21/2007,VTI,0.002386
90878,09/24/2007,VTI,-0.002830
90878,09/25/2007,VTI,-0.002331
90878,09/26/2007,VTI,0.007343
90878,09/27/2007,VTI,0.005500
90878,09/28/2007,VTI,-0.003493
90878,10/01/2007,VTI,0.012897
90878,10/02/2007,VTI,-0.001632
90878,10/03/2007,VTI,-0.001570
90878,10/04/2007,VTI,0.001900
90878,10/05/2007,VTI,0.010853
90878,10/08/2007,VTI,-0.001294
90878,10/09/2007,VTI,0.006994
90878,10/10/2007,VTI,-0.001929
90878,10/11/2007,VTI,-0.005670
90878,10/12/2007,VTI,0.004990
90878,10/15/2007,VTI,-0.007802
90878,10/16/2007,VTI,-0.007084
90878,10/17/2007,VTI,0.000720
90878,10/18/2007,VTI,0.000262
90878,10/19/2007,VTI,-0.025698
90878,10/22/2007,VTI,0.004899
90878,10/23/2007,VTI,0.007146
90878,10/24/2007,VTI,-0.000663
90878,10/25/2007,VTI,-0.000664
90878,10/26/2007,VTI,0.012019
90878,10/29/2007,VTI,0.004002
90878,10/30/2007,VTI,-0.007123
90878,10/31/2007,VTI,0.013032
90878,11/01/2007,VTI,-0.025340
90878,11/02/2007,VTI,-0.000200
90878,11/05/2007,VTI,-0.007868
90878,11/06/2007,VTI,0.013844
90878,11/07/2007,VTI,-0.027575
90878,11/08/2007,VTI,-0.001295
90878,11/09/2007,VTI,-0.013173
90878,11/12/2007,VTI,-0.013003
90878,11/13/2007,VTI,0.029222
90878,11/14/2007,VTI,-0.003472
90878,11/15/2007,VTI,-0.014417
90878,11/16/2007,VTI,0.003952
90878,11/19/2007,VTI,-0.016365
90878,11/20/2007,VTI,0.003861
90878,11/21/2007,VTI,-0.017483
90878,11/23/2007,VTI,0.014947
90878,11/26/2007,VTI,-0.019565
90878,11/27/2007,VTI,0.012231
90878,11/28/2007,VTI,0.030596
90878,11/29/2007,VTI,0.000452
90878,11/30/2007,VTI,0.007086
90878,12/03/2007,VTI,-0.006056
90878,12/04/2007,VTI,-0.006436
90878,12/05/2007,VTI,0.014953
90878,12/06/2007,VTI,0.014461
90878,12/07/2007,VTI,0.001205
90878,12/10/2007,VTI,0.008556
90878,12/11/2007,VTI,-0.027240
90878,12/12/2007,VTI,0.006336
90878,12/13/2007,VTI,0.000135
90878,12/14/2007,VTI,-0.013675
90878,12/17/2007,VTI,-0.015305
90878,12/18/2007,VTI,0.007179
90878,12/19/2007,VTI,-0.001038
90878,12/20/2007,VTI,0.006935
90878,12/21/2007,VTI,0.015424
90878,12/24/2007,VTI,0.009332
90878,12/26/2007,VTI,0.000810
90878,12/27/2007,VTI,-0.012542
90878,12/28/2007,VTI,-0.003824
90878,12/31/2007,VTI,-0.005004
90878,01/02/2008,VTI,-0.011850
90878,01/03/2008,VTI,-0.001185
90878,01/04/2008,VTI,-0.026735
90878,01/07/2008,VTI,0.000502
90878,01/08/2008,VTI,-0.017921
90878,01/09/2008,VTI,0.010584
90878,01/10/2008,VTI,0.006573
90878,01/11/2008,VTI,-0.009400
90878,01/14/2008,VTI,0.009634
90878,01/15/2008,VTI,-0.024250
90878,01/16/2008,VTI,-0.006029
90878,01/17/2008,VTI,-0.027519
90878,01/18/2008,VTI,-0.006770
90878,01/22/2008,VTI,-0.011105
90878,01/23/2008,VTI,0.026177
90878,01/24/2008,VTI,0.006415
90878,01/25/2008,VTI,-0.014548
90878,01/28/2008,VTI,0.020927
90878,01/29/2008,VTI,0.004100
90878,01/30/2008,VTI,-0.009057
90878,01/31/2008,VTI,0.020301
90878,02/01/2008,VTI,0.016153
90878,02/04/2008,VTI,-0.011850
90878,02/05/2008,VTI,-0.028371
90878,02/06/2008,VTI,-0.007601
90878,02/07/2008,VTI,0.009176
90878,02/08/2008,VTI,-0.005861
90878,02/11/2008,VTI,0.005820
90878,02/12/2008,VTI,0.009243
90878,02/13/2008,VTI,0.011392
90878,02/14/2008,VTI,-0.012957
90878,02/15/2008,VTI,0.000224
90878,02/19/2008,VTI,0.003207
90878,02/20/2008,VTI,0.004683
90878,02/21/2008,VTI,-0.011172
90878,02/22/2008,VTI,0.004639
90878,02/25/2008,VTI,0.016757
90878,02/26/2008,VTI,0.006446
90878,02/27/2008,VTI,-0.001601
90878,02/28/2008,VTI,-0.010060
90878,02/29/2008,VTI,-0.022091
90878,03/03/2008,VTI,-0.003539
90878,03/04/2008,VTI,-0.003174
90878,03/05/2008,VTI,0.005609
90878,03/06/2008,VTI,-0.020731
90878,03/07/2008,VTI,-0.010777
90878,03/10/2008,VTI,-0.015253
90878,03/11/2008,VTI,0.035404
90878,03/12/2008,VTI,-0.009541
90878,03/13/2008,VTI,0.006473
90878,03/14/2008,VTI,-0.018375
90878,03/17/2008,VTI,-0.011544
90878,03/18/2008,VTI,0.041584
90878,03/19/2008,VTI,-0.026742
90878,03/20/2008,VTI,0.020939
90878,03/24/2008,VTI,0.021653
90878,03/25/2008,VTI,0.001440
90878,03/26/2008,VTI,-0.011754
90878,03/27/2008,VTI,-0.003712
90878,03/28/2008,VTI,-0.008897
90878,03/31/2008,VTI,0.005064
90878,04/01/2008,VTI,0.034122
90878,04/02/2008,VTI,0.000664
90878,04/03/2008,VTI,0.001180
90878,04/04/2008,VTI,0.000368
90878,04/07/2008,VTI,0.000516
90878,04/08/2008,VTI,-0.001840
90878,04/09/2008,VTI,-0.008998
90878,04/10/2008,VTI,0.005061
90878,04/11/2008,VTI,-0.020437
90878,04/14/2008,VTI,-0.003402
90878,04/15/2008,VTI,0.004779
90878,04/16/2008,VTI,0.024760
90878,04/17/2008,VTI,0.001252
90878,04/18/2008,VTI,0.013758
90878,04/21/2008,VTI,-0.002105
90878,04/22/2008,VTI,-0.008363
90878,04/23/2008,VTI,0.003080
90878,04/24/2008,VTI,0.005557
90878,04/25/2008,VTI,0.007707
90878,04/28/2008,VTI,-0.000433
90878,04/29/2008,VTI,-0.004187
90878,04/30/2008,VTI,-0.003987
90878,05/01/2008,VTI,0.017613
90878,05/02/2008,VTI,0.002860
90878,05/05/2008,VTI,-0.005134
90878,05/06/2008,VTI,0.008516
90878,05/07/2008,VTI,-0.014059
90878,05/08/2008,VTI,-0.002019
90878,05/09/2008,VTI,-0.000578
90878,05/12/2008,VTI,0.010336
90878,05/13/2008,VTI,0.001159
90878,05/14/2008,VTI,0.003130
90878,05/15/2008,VTI,0.010614
90878,05/16/2008,VTI,0.001762
90878,05/19/2008,VTI,0.001548
90878,05/20/2008,VTI,-0.008220
90878,05/21/2008,VTI,-0.016788
90878,05/22/2008,VTI,0.003386
90878,05/23/2008,VTI,-0.014432
90878,05/27/2008,VTI,0.008743
90878,05/28/2008,VTI,0.005994
90878,05/29/2008,VTI,0.004379
90878,05/30/2008,VTI,0.001930
90878,06/02/2008,VTI,-0.007990
90878,06/03/2008,VTI,-0.005394
90878,06/04/2008,VTI,0.001808
90878,06/05/2008,VTI,0.019488
90878,06/06/2008,VTI,-0.030159
90878,06/09/2008,VTI,0.000803
90878,06/10/2008,VTI,-0.005033
90878,06/11/2008,VTI,-0.015102
90878,06/12/2008,VTI,0.002977
90878,06/13/2008,VTI,0.014842
90878,06/16/2008,VTI,0.001682
90878,06/17/2008,VTI,-0.007154
90878,06/18/2008,VTI,-0.007353
90878,06/19/2008,VTI,0.002963
90878,06/20/2008,VTI,-0.016248
90878,06/23/2008,VTI,-0.003003
90878,06/24/2008,VTI,-0.004925
90878,06/25/2008,VTI,0.007147
90878,06/26/2008,VTI,-0.028990
90878,06/27/2008,VTI,-0.001399
90878,06/30/2008,VTI,-0.002024
90878,07/01/2008,VTI,0.004681
90878,07/02/2008,VTI,-0.020500
90878,07/03/2008,VTI,-0.000951
90878,07/07/2008,VTI,-0.009681
90878,07/08/2008,VTI,0.018429
90878,07/09/2008,VTI,-0.020299
90878,07/10/2008,VTI,0.006264
90878,07/11/2008,VTI,-0.008779
90878,07/14/2008,VTI,-0.009823
90878,07/15/2008,VTI,-0.012848
90878,07/16/2008,VTI,0.023064
90878,07/17/2008,VTI,0.010467
90878,07/18/2008,VTI,0.005578
90878,07/21/2008,VTI,0.002694
90878,07/22/2008,VTI,0.013276
90878,07/23/2008,VTI,0.004835
90878,07/24/2008,VTI,-0.023502
90878,07/25/2008,VTI,0.003084
90878,07/28/2008,VTI,-0.013471
90878,07/29/2008,VTI,0.021205
90878,07/30/2008,VTI,0.013373
90878,07/31/2008,VTI,-0.011333
90878,08/01/2008,VTI,-0.004396
90878,08/04/2008,VTI,-0.008358
90878,08/05/2008,VTI,0.025604
90878,08/06/2008,VTI,0.001241
90878,08/07/2008,VTI,-0.014248
90878,08/08/2008,VTI,0.021210
90878,08/11/2008,VTI,0.010000
90878,08/12/2008,VTI,-0.010967
90878,08/13/2008,VTI,-0.002310
90878,08/14/2008,VTI,0.005249
90878,08/15/2008,VTI,0.005835
90878,08/18/2008,VTI,-0.014656
90878,08/19/2008,VTI,-0.010536
90878,08/20/2008,VTI,0.003602
90878,08/21/2008,VTI,0.002653
90878,08/22/2008,VTI,0.014006
90878,08/25/2008,VTI,-0.021025
90878,08/26/2008,VTI,0.003292
90878,08/27/2008,VTI,0.006719
90878,08/28/2008,VTI,0.016297
90878,08/29/2008,VTI,-0.013134
90878,09/02/2008,VTI,-0.004178
90878,09/03/2008,VTI,-0.001865
90878,09/04/2008,VTI,-0.030671
90878,09/05/2008,VTI,0.005943
90878,09/08/2008,VTI,0.017404
90878,09/09/2008,VTI,-0.034683
90878,09/10/2008,VTI,0.006666
90878,09/11/2008,VTI,0.014050
90878,09/12/2008,VTI,0.009874
90878,09/15/2008,VTI,-0.045892
90878,09/16/2008,VTI,0.012893
90878,09/17/2008,VTI,-0.044713
90878,09/18/2008,VTI,0.033481
90878,09/19/2008,VTI,0.048264
90878,09/22/2008,VTI,-0.034532
90878,09/23/2008,VTI,-0.016985
90878,09/24/2008,VTI,-0.000897
90878,09/25/2008,VTI,0.017881
90878,09/26/2008,VTI,-0.000821
90878,09/29/2008,VTI,-0.065889
90878,09/30/2008,VTI,0.026561
90878,10/01/2008,VTI,-0.001199
90878,10/02/2008,VTI,-0.044948
90878,10/03/2008,VTI,-0.015269
90878,10/06/2008,VTI,-0.034841
90878,10/07/2008,VTI,-0.061047
90878,10/08/2008,VTI,-0.019122
90878,10/09/2008,VTI,-0.062713
90878,10/10/2008,VTI,-0.028988
90878,10/13/2008,VTI,0.128298
90878,10/14/2008,VTI,-0.008593
90878,10/15/2008,VTI,-0.093530
90878,10/16/2008,VTI,0.046031
90878,10/17/2008,VTI,-0.009354
90878,10/20/2008,VTI,0.051288
90878,10/21/2008,VTI,-0.030210
90878,10/22/2008,VTI,-0.055778
90878,10/23/2008,VTI,0.012483
90878,10/24/2008,VTI,-0.047996
90878,10/27/2008,VTI,-0.032377
90878,10/28/2008,VTI,0.100382
90878,10/29/2008,VTI,-0.009991
90878,10/30/2008,VTI,0.033787
90878,10/31/2008,VTI,0.022071
90878,11/03/2008,VTI,-0.003322
90878,11/04/2008,VTI,0.036042
90878,11/05/2008,VTI,-0.049467
90878,11/06/2008,VTI,-0.049080
90878,11/07/2008,VTI,0.025806
90878,11/10/2008,VTI,-0.011061
90878,11/11/2008,VTI,-0.022807
90878,11/12/2008,VTI,-0.051167
90878,11/13/2008,VTI,0.065989
90878,11/14/2008,VTI,-0.042600
90878,11/17/2008,VTI,-0.026188
90878,11/18/2008,VTI,0.009281
90878,11/19/2008,VTI,-0.060663
90878,11/20/2008,VTI,-0.066704
90878,11/21/2008,VTI,0.056751
90878,11/24/2008,VTI,0.059557
90878,11/25/2008,VTI,0.013932
90878,11/26/2008,VTI,0.036958
90878,11/28/2008,VTI,0.012109
90878,12/01/2008,VTI,-0.089391
90878,12/02/2008,VTI,0.039417
90878,12/03/2008,VTI,0.025755
90878,12/04/2008,VTI,-0.029760
90878,12/05/2008,VTI,0.035466
90878,12/08/2008,VTI,0.038186
90878,12/09/2008,VTI,-0.018279
90878,12/10/2008,VTI,0.011353
90878,12/11/2008,VTI,-0.028065
90878,12/12/2008,VTI,0.009933
90878,12/15/2008,VTI,-0.016468
90878,12/16/2008,VTI,0.052558
90878,12/17/2008,VTI,-0.007291
90878,12/18/2008,VTI,-0.017360
90878,12/19/2008,VTI,-0.000906
90878,12/22/2008,VTI,-0.013942
90878,12/23/2008,VTI,-0.010565
90878,12/24/2008,VTI,0.003887
90878,12/26/2008,VTI,0.010497
90878,12/29/2008,VTI,-0.007618
90878,12/30/2008,VTI,0.026285
90878,12/31/2008,VTI,0.014053
90878,01/02/2009,VTI,0.028833
90878,01/05/2009,VTI,-0.000217
90878,01/06/2009,VTI,0.008257
90878,01/07/2009,VTI,-0.028017
90878,01/08/2009,VTI,0.004435
90878,01/09/2009,VTI,-0.024503
90878,01/12/2009,VTI,-0.021951
90878,01/13/2009,VTI,0.001388
90878,01/14/2009,VTI,-0.032579
90878,01/15/2009,VTI,0.003583
90878,01/16/2009,VTI,0.007377
90878,01/20/2009,VTI,-0.051973
90878,01/21/2009,VTI,0.040867
90878,01/22/2009,VTI,-0.017237
90878,01/23/2009,VTI,0.006090
90878,01/26/2009,VTI,0.005569
90878,01/27/2009,VTI,0.011799
90878,01/28/2009,VTI,0.034507
90878,01/29/2009,VTI,-0.032896
90878,01/30/2009,VTI,-0.021408
90878,02/02/2009,VTI,-0.001701
90878,02/03/2009,VTI,0.014120
90878,02/04/2009,VTI,-0.005280
90878,02/05/2009,VTI,0.015930
90878,02/06/2009,VTI,0.028748
90878,02/09/2009,VTI,0.000231
90878,02/10/2009,VTI,-0.045717
90878,02/11/2009,VTI,0.006049
90878,02/12/2009,VTI,0.002645
90878,02/13/2009,VTI,-0.010074
90878,02/17/2009,VTI,-0.043131
90878,02/18/2009,VTI,-0.003292
90878,02/19/2009,VTI,-0.010671
90878,02/20/2009,VTI,-0.011813
90878,02/23/2009,VTI,-0.034044
90878,02/24/2009,VTI,0.036320
90878,02/25/2009,VTI,-0.007788
90878,02/26/2009,VTI,-0.018315
90878,02/27/2009,VTI,-0.018923
90878,03/02/2009,VTI,-0.046455
90878,03/03/2009,VTI,-0.008547
90878,03/04/2009,VTI,0.021839
90878,03/05/2009,VTI,-0.040495
90878,03/06/2009,VTI,-0.000293
90878,03/09/2009,VTI,-0.012020
90878,03/10/2009,VTI,0.063798
90878,03/11/2009,VTI,0.003626
90878,03/12/2009,VTI,0.041217
90878,03/13/2009,VTI,0.010597
90878,03/16/2009,VTI,-0.005547
90878,03/17/2009,VTI,0.031607
90878,03/18/2009,VTI,0.021370
90878,03/19/2009,VTI,-0.010083
90878,03/20/2009,VTI,-0.021136
90878,03/23/2009,VTI,0.069459
90878,03/24/2009,VTI,-0.019946
90878,03/25/2009,VTI,0.010375
90878,03/26/2009,VTI,0.024981
90878,03/27/2009,VTI,-0.018822
90878,03/30/2009,VTI,-0.035170
90878,03/31/2009,VTI,0.008922
90878,04/01/2009,VTI,0.019960
90878,04/02/2009,VTI,0.029973
90878,04/03/2009,VTI,0.012506
90878,04/06/2009,VTI,-0.009739
90878,04/07/2009,VTI,-0.025426
90878,04/08/2009,VTI,0.014029
90878,04/09/2009,VTI,0.040534
90878,04/13/2009,VTI,0.001400
90878,04/14/2009,VTI,-0.018635
90878,04/15/2009,VTI,0.010681
90878,04/16/2009,VTI,0.017144
90878,04/17/2009,VTI,0.006696
90878,04/20/2009,VTI,-0.042431
90878,04/21/2009,VTI,0.019880
90878,04/22/2009,VTI,-0.004227
90878,04/23/2009,VTI,0.007075
90878,04/24/2009,VTI,0.017564
90878,04/27/2009,VTI,-0.010357
90878,04/28/2009,VTI,-0.001861
90878,04/29/2009,VTI,0.023765
90878,04/30/2009,VTI,-0.000228
90878,05/01/2009,VTI,0.005691
90878,05/04/2009,VTI,0.034122
90878,05/05/2009,VTI,-0.003447
90878,05/06/2009,VTI,0.015594
90878,05/07/2009,VTI,-0.015571
90878,05/08/2009,VTI,0.022627
90878,05/11/2009,VTI,-0.017186
90878,05/12/2009,VTI,-0.002623
90878,05/13/2009,VTI,-0.028490
90878,05/14/2009,VTI,0.010151
90878,05/15/2009,VTI,-0.010496
90878,05/18/2009,VTI,0.030693
90878,05/19/2009,VTI,0.000219
90878,05/20/2009,VTI,-0.005692
90878,05/21/2009,VTI,-0.018054
90878,05/22/2009,VTI,0.000673
90878,05/26/2009,VTI,0.026888
90878,05/27/2009,VTI,-0.016801
90878,05/28/2009,VTI,0.012428
90878,05/29/2009,VTI,0.015563
90878,06/01/2009,VTI,0.024822
90878,06/02/2009,VTI,0.004002
90878,06/03/2009,VTI,-0.012167
90878,06/04/2009,VTI,0.009981
90878,06/05/2009,VTI,-0.001892
90878,06/08/2009,VTI,-0.002739
90878,06/09/2009,VTI,0.005281
90878,06/10/2009,VTI,-0.002522
90878,06/11/2009,VTI,0.005898
90878,06/12/2009,VTI,0.000838
90878,06/15/2009,VTI,-0.023227
90878,06/16/2009,VTI,-0.013925
90878,06/17/2009,VTI,-0.001303
90878,06/18/2009,VTI,0.005438
90878,06/19/2009,VTI,0.003678
90878,06/22/2009,VTI,-0.028886
90878,06/23/2009,VTI,0.000000
90878,06/24/2009,VTI,0.007836
90878,06/25/2009,VTI,0.023240
90878,06/26/2009,VTI,-0.001947
90878,06/29/2009,VTI,0.009536
90878,06/30/2009,VTI,-0.006655
90878,07/01/2009,VTI,0.005835
90878,07/02/2009,VTI,-0.026214
90878,07/06/2009,VTI,-0.003751
90878,07/07/2009,VTI,-0.020598
90878,07/08/2009,VTI,-0.001357
90878,07/09/2009,VTI,0.002038
90878,07/10/2009,VTI,-0.002486
90878,07/13/2009,VTI,0.023108
90878,07/14/2009,VTI,0.007086
90878,07/15/2009,VTI,0.029903
90878,07/16/2009,VTI,0.009821
90878,07/17/2009,VTI,0.000423
90878,07/20/2009,VTI,0.011200
90878,07/21/2009,VTI,0.004389
90878,07/22/2009,VTI,0.000624
90878,07/23/2009,VTI,0.023706
90878,07/24/2009,VTI,0.003250
90878,07/27/2009,VTI,0.004252
90878,07/28/2009,VTI,-0.002419
90878,07/29/2009,VTI,-0.004850
90878,07/30/2009,VTI,0.010764
90878,07/31/2009,VTI,0.001607
90878,08/03/2009,VTI,0.016851
90878,08/04/2009,VTI,0.003748
90878,08/05/2009,VTI,-0.002359
90878,08/06/2009,VTI,-0.006856
90878,08/07/2009,VTI,0.014044
90878,08/10/2009,VTI,-0.002347
90878,08/11/2009,VTI,-0.012941
90878,08/12/2009,VTI,0.010926
90878,08/13/2009,VTI,0.008843
90878,08/14/2009,VTI,-0.009155
90878,08/17/2009,VTI,-0.025988
90878,08/18/2009,VTI,0.010535
90878,08/19/2009,VTI,0.008588
90878,08/20/2009,VTI,0.009505
90878,08/21/2009,VTI,0.018635
90878,08/24/2009,VTI,0.001348
90878,08/25/2009,VTI,0.001923
90878,08/26/2009,VTI,-0.000768
90878,08/27/2009,VTI,0.003458
90878,08/28/2009,VTI,-0.000766
90878,08/31/2009,VTI,-0.009579
90878,09/01/2009,VTI,-0.022050
90878,09/02/2009,VTI,-0.004154
90878,09/03/2009,VTI,0.009136
90878,09/04/2009,VTI,0.012793
90878,09/08/2009,VTI,0.010105
90878,09/09/2009,VTI,0.010004
90878,09/10/2009,VTI,0.010286
90878,09/11/2009,VTI,0.000754
90878,09/14/2009,VTI,0.005275
90878,09/15/2009,VTI,0.004873
90878,09/16/2009,VTI,0.015666
90878,09/17/2009,VTI,-0.001836
90878,09/18/2009,VTI,0.001472
90878,09/21/2009,VTI,-0.002755
90878,09/22/2009,VTI,0.005894
90878,09/23/2009,VTI,-0.010255
90878,09/24/2009,VTI,-0.010525
90878,09/25/2009,VTI,-0.006445
90878,09/28/2009,VTI,0.018718
90878,09/29/2009,VTI,-0.001670
90878,09/30/2009,VTI,-0.003718
90878,10/01/2009,VTI,-0.026531
90878,10/02/2009,VTI,-0.005908
90878,10/05/2009,VTI,0.015426
90878,10/06/2009,VTI,0.014812
90878,10/07/2009,VTI,0.002246
90878,10/08/2009,VTI,0.008775
90878,10/09/2009,VTI,0.006848
90878,10/12/2009,VTI,0.003676
90878,10/13/2009,VTI,-0.002747
90878,10/14/2009,VTI,0.017763
90878,10/15/2009,VTI,0.003479
90878,10/16/2009,VTI,-0.007373
90878,10/19/2009,VTI,0.008152
90878,10/20/2009,VTI,-0.006110
90878,10/21/2009,VTI,-0.009763
90878,10/22/2009,VTI,0.010772
90878,10/23/2009,VTI,-0.012825
90878,10/26/2009,VTI,-0.011345
90878,10/27/2009,VTI,-0.005367
90878,10/28/2009,VTI,-0.021772
90878,10/29/2009,VTI,0.020164
90878,10/30/2009,VTI,-0.027037
90878,11/02/2009,VTI,0.005558
90878,11/03/2009,VTI,0.004574
90878,11/04/2009,VTI,0.001707
90878,11/05/2009,VTI,0.019129
90878,11/06/2009,VTI,0.002602
90878,11/09/2009,VTI,0.022428
90878,11/10/2009,VTI,0.000363
90878,11/11/2009,VTI,0.005074
90878,11/12/2009,VTI,-0.011179
90878,11/13/2009,VTI,0.005835
90878,11/16/2009,VTI,0.015047
90878,11/17/2009,VTI,0.001072
90878,11/18/2009,VTI,-0.000714
90878,11/19/2009,VTI,-0.014283
90878,11/20/2009,VTI,-0.003079
90878,11/23/2009,VTI,0.011810
90878,11/24/2009,VTI,0.000718
90878,11/25/2009,VTI,0.003948
90878,11/27/2009,VTI,-0.016801
90878,11/30/2009,VTI,0.002545
90878,12/01/2009,VTI,0.012330
90878,12/02/2009,VTI,0.002866
90878,12/03/2009,VTI,-0.008930
90878,12/04/2009,VTI,0.007389
90878,12/07/2009,VTI,-0.001252
90878,12/08/2009,VTI,-0.010389
90878,12/09/2009,VTI,0.003258
90878,12/10/2009,VTI,0.005051
90878,12/11/2009,VTI,0.005026
90878,12/14/2009,VTI,0.007501
90878,12/15/2009,VTI,-0.004255
90878,12/16/2009,VTI,0.002581
90878,12/17/2009,VTI,-0.011276
90878,12/18/2009,VTI,0.006106
90878,12/21/2009,VTI,0.009818
90878,12/22/2009,VTI,0.005091
90878,12/23/2009,VTI,0.003363
90878,12/24/2009,VTI,0.005116
90878,12/28/2009,VTI,0.001228
90878,12/29/2009,VTI,-0.001753
90878,12/30/2009,VTI,-0.000351
90878,12/31/2009,VTI,-0.009837
90878,01/04/2010,VTI,0.016676
90878,01/05/2010,VTI,0.003839
90878,01/06/2010,VTI,0.001391
90878,01/07/2010,VTI,0.004166
90878,01/08/2010,VTI,0.003284
90878,01/11/2010,VTI,0.001378
90878,01/12/2010,VTI,-0.010323
90878,01/13/2010,VTI,0.009388
90878,01/14/2010,VTI,0.001722
90878,01/15/2010,VTI,-0.011348
90878,01/19/2010,VTI,0.013217
90878,01/20/2010,VTI,-0.009269
90878,01/21/2010,VTI,-0.018365
90878,01/22/2010,VTI,-0.022061
90878,01/25/2010,VTI,0.004331
90878,01/26/2010,VTI,-0.004492
90878,01/27/2010,VTI,0.004874
90878,01/28/2010,VTI,-0.011856
90878,01/29/2010,VTI,-0.011816
90878,02/01/2010,VTI,0.015269
